ACY,20130110,16.95,17.15,16.95,17.11,7500
ACY,20130111,17.30,17.41,16.96,16.98,6200
ACY,20130114,17.00,17.43,16.55,16.57,7100
ACY,20130115,17.16,17.17,17.00,17.03,3600
ACY,20130116,17.44,17.45,17.20,17.37,3200
ACY,20130117,17.37,17.48,16.87,17.47,2700
ACY,20130118,17.40,17.47,17.23,17.47,3000
ACY,20130122,17.48,17.49,17.00,17.48,5500
ACY,20130123,17.45,17.48,17.05,17.46,6100
ACY,20130124,17.47,17.47,17.05,17.31,800
ACY,20130125,17.25,17.46,17.11,17.46,2900
ACY,20130128,17.50,17.50,17.05,17.30,7200
ACY,20130129,17.40,17.40,17.08,17.12,1200
ACY,20130130,17.40,17.40,17.15,17.15,1500
ACY,20130131,17.45,17.45,16.80,16.99,2600
ACY,20130201,16.72,17.30,16.61,16.79,5700
ACY,20130204,16.75,17.35,16.75,17.35,13100
ACY,20130205,17.14,17.37,17.14,17.35,700
ACY,20130206,17.37,17.37,17.20,17.20,2800
ACY,20130207,17.05,17.10,17.05,17.05,2700
ACY,20130208,17.09,17.14,17.09,17.14,700
ACY,20130211,16.91,17.49,16.91,17.37,1600
ACY,20130212,17.00,17.18,17.00,17.18,1300
ACY,20130213,17.23,17.24,16.80,16.85,3100
ACY,20130214,17.06,17.06,16.86,16.95,1100
ACY,20130215,16.67,16.67,16.65,16.65,2500
ACY,20130219,16.61,16.97,16.61,16.91,4700
ACY,20130220,16.86,16.86,16.65,16.70,4600
ACY,20130221,16.60,16.67,16.60,16.62,1900
ACY,20130222,16.88,16.88,16.88,16.88,100
ACY,20130225,16.60,16.68,16.00,16.37,8400
ACY,20130226,16.13,16.45,15.93,15.97,5900
ACY,20130227,15.66,16.90,15.66,16.47,1300
ACY,20130228,16.47,16.47,16.47,16.47,000
ACY,20130301,16.36,16.45,16.36,16.45,500
ACY,20130304,16.35,16.75,16.35,16.75,900
ACY,20130305,16.68,16.90,16.00,16.14,6100
ACY,20130306,16.19,16.21,16.15,16.15,1800
ACY,20130307,16.50,16.50,16.28,16.28,200
ACY,20130308,16.11,16.25,16.10,16.25,3400
ACY,20130311,16.26,16.54,16.00,16.32,5300
ACY,20130312,15.65,16.32,15.61,16.30,2800
ACY,20130313,16.30,16.30,16.30,16.30,100
ACY,20130314,17.48,18.24,17.43,18.20,35900
ACY,20130315,18.11,18.31,16.99,17.93,8800
ACY,20130318,17.22,17.80,17.22,17.80,5100
ACY,20130319,17.80,17.87,17.68,17.83,6600
ACY,20130320,17.98,18.00,17.19,17.24,4200
ACY,20130321,17.80,17.80,17.56,17.56,700
ACY,20130322,17.45,17.45,17.23,17.23,1200
ACY,20130325,17.50,17.53,17.50,17.53,1800
ACY,20130326,17.59,18.04,17.50,17.63,1800
ACY,20130327,17.34,17.50,17.30,17.50,1200
ACY,20130328,17.10,17.50,16.55,17.50,2100
ACY,20130401,17.75,18.22,17.73,18.01,15100
ACY,20130402,18.14,18.45,18.14,18.29,3400
ACY,20130403,18.29,18.29,18.19,18.19,1200
ACY,20130404,18.22,19.98,17.99,19.98,46700
ACY,20130405,19.60,19.62,19.19,19.48,12200
ACY,20130408,19.20,19.49,19.01,19.09,8200
ACY,20130409,19.19,19.86,19.19,19.55,7800
ACY,20130410,19.90,19.95,19.65,19.95,2900
ACY,20130411,20.00,20.50,19.70,20.46,14600
ACY,20130412,20.50,20.50,20.38,20.48,5500
ACY,20130415,20.54,20.54,18.01,19.53,21500
ACY,20130416,19.82,20.18,19.70,19.83,2400
ACY,20130417,19.99,19.99,19.39,19.75,900
ACY,20130418,18.99,19.50,18.99,19.50,4500
ACY,20130419,18.07,19.50,17.53,18.91,6400
ACY,20130422,20.00,20.00,19.50,19.84,5700
ACY,20130423,19.80,20.00,19.60,20.00,1700
ACY,20130424,19.92,20.48,19.06,20.11,4300
ACY,20130425,18.52,20.08,18.52,19.99,1500
ACY,20130426,19.78,19.97,18.93,19.16,3300
ACY,20130429,19.81,19.98,18.41,19.73,5900
ACY,20130430,19.78,20.38,19.06,19.78,2200
ACY,20130501,19.78,19.78,19.53,19.53,300
ACY,20130502,19.69,19.69,19.12,19.50,3900
ACY,20130503,19.58,19.97,19.06,19.44,10800
ACY,20130506,19.26,19.77,19.26,19.59,5500
ACY,20130507,19.39,20.38,19.08,20.38,3600
ACY,20130508,20.36,20.39,20.03,20.39,3200
ACY,20130509,20.48,20.48,20.05,20.15,1900
ACY,20130510,20.06,20.28,20.06,20.28,300
