PCLN,20100310,238.15,243.70,237.61,238.91,711700
PCLN,20100315,239.34,246.01,234.36,239.01,692800
PCLN,20100322,238.34,262.67,236.67,252.11,1016000
PCLN,20100329,257.12,260.28,253.01,257.00,855800
PCLN,20100405,257.98,267.02,255.15,259.49,792300
PCLN,20100412,260.25,266.88,251.13,254.86,872400
PCLN,20100419,253.66,264.00,244.20,261.70,840300
PCLN,20100426,263.52,273.93,258.51,262.05,1031000
PCLN,20100503,264.53,270.49,202.69,225.39,1521200
PCLN,20100510,241.75,249.79,204.00,208.28,3086200
PCLN,20100517,206.57,206.99,176.00,191.24,2583700
PCLN,20100524,193.79,200.97,185.13,191.16,1891800
PCLN,20100601,191.12,192.86,177.64,178.54,1678200
PCLN,20100607,179.60,184.44,173.32,183.91,1384200
PCLN,20100614,186.33,199.50,183.90,193.09,1375700
PCLN,20100621,196.86,197.22,184.01,191.99,1172700
PCLN,20100628,192.26,193.73,173.75,176.41,1304200
PCLN,20100706,179.14,204.60,176.99,204.09,1663400
PCLN,20100712,204.14,225.00,201.00,218.21,1587900
PCLN,20100719,218.82,228.76,216.03,228.64,1022600
PCLN,20100726,228.80,234.45,217.72,224.40,935800
PCLN,20100802,226.90,298.99,225.34,295.25,3285700
PCLN,20100809,296.60,301.98,285.35,297.19,1415500
PCLN,20100816,295.34,309.46,293.00,302.36,1322400
PCLN,20100823,304.10,306.74,283.11,297.68,1120400
PCLN,20100830,297.53,318.00,287.80,313.85,923200
PCLN,20100907,313.99,333.74,311.11,323.15,1141900
PCLN,20100913,326.00,336.58,323.25,334.95,996000
PCLN,20100920,339.61,349.97,333.55,344.27,1183300
PCLN,20100927,346.32,358.24,334.00,337.82,1086600
PCLN,20101004,337.21,344.94,325.00,340.90,1127700
PCLN,20101011,340.72,357.89,330.07,354.60,1237800
PCLN,20101018,353.38,364.93,341.24,363.50,1045900
PCLN,20101025,367.00,383.11,364.00,376.81,1129700
PCLN,20101101,381.10,388.88,371.00,388.87,1076200
PCLN,20101108,391.28,428.10,384.25,414.93,1920000
PCLN,20101115,415.13,415.45,395.79,409.59,857600
PCLN,20101122,408.23,420.89,405.14,410.87,827300
PCLN,20101129,409.69,414.92,392.05,414.11,1136900
