ATI,20100310,49.65,50.99,48.62,46.22,2048200
ATI,20100315,50.40,52.98,49.91,46.56,2760700
ATI,20100322,50.40,55.24,50.00,48.43,2381100
ATI,20100329,54.09,56.23,53.67,49.87,2102100
ATI,20100405,55.29,56.61,53.56,50.68,1822300
ATI,20100412,55.73,56.40,51.60,47.49,1961400
ATI,20100419,51.70,56.65,50.33,51.47,2637200
ATI,20100426,57.14,58.25,52.53,48.66,2577100
ATI,20100503,53.81,54.18,47.12,46.23,2988100
ATI,20100510,53.92,58.00,52.57,48.86,2179500
ATI,20100517,53.87,54.54,45.30,45.50,2932600
ATI,20100524,49.57,55.98,46.09,49.94,2682600
ATI,20100601,53.56,54.50,47.85,44.04,2383000
ATI,20100607,48.79,52.08,46.16,47.45,2330800
ATI,20100614,52.88,55.09,51.86,47.56,1991000
ATI,20100621,53.19,55.05,48.44,45.86,1846300
ATI,20100628,50.30,50.50,42.52,40.26,2138200
ATI,20100706,45.64,49.27,43.63,44.54,1562700
ATI,20100712,48.47,49.20,44.66,40.85,1628700
ATI,20100719,45.24,52.34,44.06,47.77,2241100
ATI,20100726,52.27,53.41,46.13,43.48,2148100
ATI,20100802,48.73,49.65,46.83,44.21,1624200
ATI,20100809,49.09,49.72,43.34,40.37,2255500
ATI,20100816,43.80,47.51,43.16,39.91,1694000
ATI,20100823,44.01,44.27,39.35,38.13,2573800
ATI,20100830,41.41,45.45,40.13,41.03,1471100
ATI,20100907,44.48,45.98,43.80,41.63,1117800
ATI,20100913,46.43,47.99,44.62,41.54,1410900
ATI,20100920,45.53,45.84,42.66,42.02,1527800
ATI,20100927,45.81,47.65,44.90,43.04,1483900
ATI,20101004,46.76,49.10,45.19,44.86,1426600
ATI,20101011,48.91,49.89,45.89,43.92,1908200
ATI,20101018,47.82,48.44,45.99,42.93,1490200
ATI,20101025,47.77,52.88,45.51,48.31,2004700
ATI,20101101,53.17,56.87,51.30,51.27,1480900
ATI,20101108,55.54,55.54,50.06,47.02,2068500
